"","Likelihood","pneu","plet","alpha","beta","Nanc","nu","T","scale","level","ss","h_co","fit","rep"
"1780",-3136.00450297679,0,0.28,0.236516406236096,57.1603082983929,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.28",2
"1781",-3058.79165696905,0,0.26,0.230398528327777,71.1875796039052,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.26",2
"1782",-2996.57230806747,0,0.24,0.224766278487156,88.3173726326248,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.24",2
"1783",-2947.06504311555,0,0.22,0.219457937853762,109.459290544107,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.22",2
"1784",-2908.23678751638,0,0.2,0.214529041474356,135.20658856509,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.2",2
"1785",-2878.28551795883,0,0.18,0.209905236881989,166.63638235209,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.18",2
"1786",-2855.61208340711,0,0.16,0.205525784866176,205.039084754102,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.16",2
"1787",-2838.78792095668,0,0.14,0.201295485693384,252.293196004387,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.14",2
"1788",-2826.55632978878,0,0.12,0.197159331287633,310.757382296742,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.12",2
"1789",-2817.92219177955,0,0.1,0.193160346748078,382.914739373302,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.1",2
"1790",-2812.31428769572,0,0.08,0.189459438076238,470.490092518596,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.08",2
"1791",-2809.67063914628,0,0.06,0.186349800398506,572.202012318621,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.06",2
"1792",-2810.28735524203,0,0.04,0.184134617299509,682.807749246107,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.04",2
"1793",-2814.54120600212,0,0.02,0.182046316648568,811.164239232723,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.02",2
"1794",-2822.55161609847,0,0,0.180148865273117,962.380060041545,9145.33930841604,1.08260429379311,1.32897698083704,"na","0.05","1000","0.5","0.0",2
"1795",-5568.37220515203,0,0.5,0.475931766796116,3.04024017605009,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.5",1
"1796",-5100.48306555088,0,0.48,0.428701850510152,4.2160127784472,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.48",1
"1797",-4698.42437362163,0,0.46,0.38998908524909,5.78943207007804,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.46",1
"1798",-4354.19338873722,0,0.44,0.359465238928296,7.83928933527532,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.44",1
"1799",-4060.77813740057,0,0.42,0.335407642461588,10.4541389798959,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.42",1
"1800",-3811.99886198547,0,0.4,0.315975977635978,13.7577031073904,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.4",1
"1801",-3602.37643226341,0,0.38,0.29923564898898,17.9605082013368,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.38",1
"1802",-3427.01874455198,0,0.36,0.285341577646271,23.2204533521826,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.36",1
"1803",-3281.54865860771,0,0.34,0.27335630294133,29.8057658220689,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.34",1
"1804",-3162.03057951112,0,0.32,0.262952909701926,37.9759628294378,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.32",1
"1805",-3064.91855329678,0,0.3,0.25396965890528,48.0414661132448,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.3",1
"1806",-2987.02558215125,0,0.28,0.245243734363713,60.96699684885,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.28",1
"1807",-2925.47275553789,0,0.26,0.237522572426651,76.9191510275097,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.26",1
"1808",-2877.68026203072,0,0.24,0.230598085454172,96.5697873971856,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.24",1
"1809",-2841.35122936836,0,0.22,0.224209342470552,120.960799335876,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.22",1
"1810",-2814.45280150127,0,0.2,0.218233606934489,151.243691324196,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.2",1
"1811",-2795.19446664484,0,0.18,0.212753474083216,188.500753826169,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.18",1
"1812",-2782.01073409618,0,0.16,0.20779796067878,234.151353789593,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.16",1
"1813",-2773.56819472236,0,0.14,0.202819091466279,291.269183137328,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.14",1
"1814",-2768.76946921676,0,0.12,0.198601055389554,359.18056536819,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.12",1
"1815",-2766.98014834491,0,0.1,0.194275236526095,445.184377734355,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.1",1
"1816",-2768.0250489347,0,0.08,0.190781782916603,544.355988307808,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.08",1
"1817",-2772.16359472561,0,0.06,0.188028132309886,656.150375879502,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.06",1
"1818",-2779.77761847689,0,0.04,0.185867092997708,780.87403460991,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.04",1
"1819",-2791.09939977968,0,0.02,0.184078562250331,921.858641811473,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.02",1
"1820",-2806.06485745524,0,0,0.182665093114553,1076.69998153588,9777.22474777803,1.03603077046967,0.011592342231432,"na","0.05","1000","0.5","0.0",1
"1821",-6787.89515937253,0,0.5,0.464644778048549,2.9066394781788,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.5",10
"1822",-6218.72796347628,0,0.48,0.425315613735499,3.93951060044217,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.48",10
"1823",-5720.73135453037,0,0.46,0.393570554523238,5.26664497138757,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.46",10
"1824",-5285.70655205318,0,0.44,0.36577018906709,7.00734110792869,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.44",10
"1825",-4906.4693371102,0,0.42,0.344078411547273,9.16242976678299,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.42",10
"1826",-4576.7045529523,0,0.4,0.326277676513383,11.8327992400607,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.4",10
"1827",-4290.82484535349,0,0.38,0.311542884384113,15.1043596172185,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.38",10
"1828",-4043.86416691326,0,0.36,0.298936187505014,19.1157152892829,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.36",10
"1829",-3831.38460240165,0,0.34,0.288181452833641,23.9757362711993,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.34",10
"1830",-3649.40850698798,0,0.32,0.278799383364834,29.8550566834533,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.32",10
"1831",-3494.35756397069,0,0.3,0.270503562715169,36.94620028217,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.3",10
"1832",-3363.00570540958,0,0.28,0.263070725214275,45.4801067871628,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.28",10
"1833",-3252.43996145161,0,0.26,0.256333857454266,55.7320537705114,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.26",10
"1834",-3160.02853157336,0,0.24,0.250171001099468,68.0268394415397,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.24",10
"1835",-3083.39458105462,0,0.22,0.244494101664079,82.7979523394857,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.22",10
"1836",-3020.39351951668,0,0.2,0.23942591450535,100.045664309912,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.2",10
"1837",-2969.10829724606,0,0.18,0.234237655552913,121.422213031719,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.18",10
"1838",-2927.80308558908,0,0.16,0.229601365393338,146.511880934101,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.16",10
"1839",-2894.94021152161,0,0.14,0.225227701654146,176.405130658972,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.14",10
"1840",-2869.13891330028,0,0.12,0.221064440239887,212.063862287554,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.12",10
"1841",-2849.14515525082,0,0.1,0.217372003729279,254.032333862315,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.1",10
"1842",-2833.86178497182,0,0.08,0.213079743453078,306.393339030638,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.08",10
"1843",-2822.3158613112,0,0.06,0.209247344586125,368.228194198446,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.06",10
"1844",-2813.83955023882,0,0.04,0.205649472957052,441.756643852671,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.04",10
"1845",-2808.15127435544,0,0.02,0.202101711272831,531.717341342325,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.02",10
"1846",-2805.3273056813,0,0,0.199209310488768,630.468444406403,9709.70124414498,1.03453632986849,0.0442521747158592,"na","0.05","1000","0.0","0.0",10
"1847",-6706.13356754821,0,0.5,0.454434235082411,3.09486351948704,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.5",9
"1848",-6141.39710266477,0,0.48,0.418872974731062,4.15573794767564,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.48",9
"1849",-5647.66787805802,0,0.46,0.388715598349246,5.53148025054632,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.46",9
"1850",-5216.83818199041,0,0.44,0.364353765517274,7.2571859208254,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.44",9
"1851",-4841.79789631734,0,0.42,0.343444636164655,9.453258289595,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.42",9
"1852",-4516.26917103358,0,0.4,0.327151339125598,12.1058852658605,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.4",9
"1853",-4234.6952419758,0,0.38,0.31219001305272,15.4453162519181,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.38",9
"1854",-3992.10969476708,0,0.36,0.300078783120508,19.4551595353426,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.36",9
"1855",-3784.07482077324,0,0.34,0.289228801292144,24.4012371719169,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.34",9
"1856",-3606.59555333881,0,0.32,0.279867484687555,30.3498468285141,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.32",9
"1857",-3456.07204297646,0,0.3,0.271517162378066,37.5422140135478,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.3",9
"1858",-3329.24957115206,0,0.28,0.263983756854795,46.2210542071837,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.28",9
"1859",-3223.18231749764,0,0.26,0.257103494254919,56.6856143007294,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.26",9
"1860",-3135.20260955893,0,0.24,0.250774631620882,69.2806771330523,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.24",9
"1861",-3062.8972611809,0,0.22,0.244907131197893,84.424632730162,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.22",9
"1862",-3004.0873499957,0,0.2,0.239500641495643,102.471869307074,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.2",9
"1863",-2956.81495246544,0,0.18,0.234315133091589,124.411895103813,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.18",9
"1864",-2919.32416984945,0,0.16,0.229503870062887,150.511282683177,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.16",9
"1865",-2890.0502981082,0,0.14,0.224968803603103,181.714087087095,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.14",9
"1866",-2867.59105426926,0,0.12,0.220992975178666,217.741506669126,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.12",9
"1867",-2850.71293997794,0,0.1,0.216499452427898,263.941780327578,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.1",9
"1868",-2838.30513005363,0,0.08,0.212491188647781,317.878738730117,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.08",9
"1869",-2829.50034193544,0,0.06,0.208588265981987,383.012797122975,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.06",9
"1870",-2823.74301908202,0,0.04,0.20498025390251,459.997572408594,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.04",9
"1871",-2820.86517587469,0,0.02,0.201993094019611,546.170369807248,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.02",9
"1872",-2821.04104566942,0,0,0.199212366993186,647.954736493143,9780.53997872277,1.05167426006013,0.00896402633932381,"na","0.05","1000","0.0","0.0",9
"1873",-6750.88571156101,0,0.5,0.458446718850012,3.13303865056855,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.5",8
"1874",-6179.61230195442,0,0.48,0.423552954623719,4.18636989942231,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.48",8
"1875",-5678.96794631997,0,0.46,0.394406117463346,5.5319714785245,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.46",8
"1876",-5241.01349726297,0,0.44,0.370434607252153,7.21830148043171,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.44",8
"1877",-4858.7768013159,0,0.42,0.350628903625221,9.30553873943779,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.42",8
"1878",-4526.10021232413,0,0.4,0.334073472291198,11.866140758654,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.4",8
"1879",-4237.51704941981,0,0.38,0.320041466606138,14.9864006775909,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.38",8
"1880",-3988.15177061461,0,0.36,0.307977669659243,18.7687826422434,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.36",8
"1881",-3773.63820978357,0,0.34,0.297563091059793,23.3091667221569,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.34",8
"1882",-3590.05382044592,0,0.32,0.288213882060756,28.8316795054855,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.32",8
"1883",-3433.86343840611,0,0.3,0.279869724123709,35.4272206367275,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.3",8
"1884",-3301.87100186423,0,0.28,0.272356298866147,43.3283459527357,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.28",8
"1885",-3191.1840960516,0,0.26,0.265531834308572,52.7608279045474,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.26",8
"1886",-3099.18247207393,0,0.24,0.25917124735553,64.0879130019417,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.24",8
"1887",-3023.48770115592,0,0.22,0.253286891434356,77.5712065725406,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.22",8
"1888",-2961.94465578974,0,0.2,0.247779919424324,93.6809238760168,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.2",8
"1889",-2912.60309772252,0,0.18,0.24260307289621,112.880289600734,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.18",8
"1890",-2873.70253421288,0,0.16,0.237712986907805,135.752703904329,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.16",8
"1891",-2843.65702474379,0,0.14,0.233169502614085,162.72124783353,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.14",8
"1892",-2821.05044048564,0,0.12,0.228698678744735,195.270778900501,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.12",8
"1893",-2804.60491090672,0,0.1,0.224564638603129,233.507614358067,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.1",8
"1894",-2793.21535385879,0,0.08,0.220379046496523,279.950813844199,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.08",8
"1895",-2785.95395897937,0,0.06,0.216524124496707,334.442363644799,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.06",8
"1896",-2782.18692569757,0,0.04,0.212970631180656,398.123563460602,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.04",8
"1897",-2781.61854121158,0,0.02,0.209847114290023,470.843344063978,9798.9566095719,1.12650864629437,0.000830096856374016,"na","0.05","1000","0.0","0.02",8
